"262";"EXECUTE";"Compiles, executes IDL statements contained in a string.";"76";"EXECUTE.html";"16183"
"263";"EXIT";"Quits IDL and exits back to the operating system.";"76";"EXIT.html";"11104"
"264";"EXP";"Returns the natural exponential function of given expression.";"55";"EXP.html";"14187"
"265";"EXPAND";"Shrinks/expands image using bilinear interpolation.";"29";"EXPAND.html";"5769"
"266";"EXPAND_PATH";"Expands path-definition string into full path name for use with the !PATH system variable.";"76";"EXPAND_PATH.html";"9737"
"267";"EXPINT";"Returns the value of the exponential integral.";"61";"EXPINT.html";"5499"
"268";"EXTRAC";"Returns sub-matrix of input array. Array operators (e.g., * and :) should usually be used instead.";"29";"EXTRAC.html";"6555"
"269";"EXTRACT_SLICE";"Returns 2D planar slice extracted from volume.";"11";"EXTRACT_SLICE.html";"5718"
"270";"E Routines";;"1";"E_list.html";"3107"
"271";"FACTORIAL";"Computes the factorial N!.";"63";"FACTORIAL.html";"23977"
"272";"FFT";"Returns the Fast Fourier Transform of an array.";"8";"FFT.html";"32567"
"273";"FILEPATH";"Returns full path to a file in the IDL distribution.";"35";"FILEPATH.html";"25515"
"274";"FILE_BASENAME";"Returns the final segment of a file path.";"35";"FILE_BASENAME.html";"13586"
"275";"FILE_CHMOD";"Changes the current access permission associated with a file or directory.";"35";"FILE_CHMOD.html";"6062"
"276";"FILE_COPY";"Copies files or directories to a new location.";"35";"FILE_COPY.html";"10880"
"277";"FILE_DELETE";"Removes a file or empty directory.";"35";"FILE_DELETE.html";"12726"
"278";"FILE_DIRNAME";"Returns the directory name of a file path consisting of everything except the final segment of the file path.";"35";"FILE_DIRNAME.html";"9374"
"279";"FILE_EXPAND_PATH";"Returns a fully qualified path regardless of the current working directory.";"35";"FILE_EXPAND_PATH.html";"5017"
"280";"FILE_INFO";"Returns status information about a file.";"35";"FILE_INFO.html";"10295"
"281";"FILE_LINES";"Returns the number of lines of text in a file.";"35";"FILE_LINES.html";"13312"
"282";"FILE_LINK";"Creates Unix file links.";"35";"FILE_LINK.html";"5235"
"283";"FILE_MKDIR";"Creates a new directory or directories.";"35";"FILE_MKDIR.html";"14613"
"284";"FILE_MOVE";"Renames files and directories.";"35";"FILE_MOVE.html";"10326"
"285";"FILE_POLL_INPUT";"Blocks processing until it detects that a read operation on a specified file will succeed.";"35";"FILE_POLL_INPUT.html";"3983"
"286";"FILE_READLINK";"Returns the path pointed to by a Unix symbolic link.";"35";"FILE_READLINK.html";"4036"
"287";"FILE_SAME";"Determines it two different file names refer to the same underlying file.";"35";"FILE_SAME.html";"4082"
"288";"FILE_SEARCH";"Returns a string array containing the names of all files matching the input path specification.";"35";"FILE_SEARCH.html";"53443"
"289";"FILE_TEST";"Test a file or directory for existence and other specific attributes.";"35";"FILE_TEST.html";"23098"
"290";"FILE_WHICH";"Returns the path for the first file for the given name found by searching the specified path.";"35";"FILE_WHICH.html";"7167"
"291";"FINDGEN";"Returns a floating-point array with each element set to its subscript.";"10";"FINDGEN.html";"31734"
"292";"FINITE";"Returns True if its argument is finite.";"54";"FINITE.html";"32104"
"293";"FIX";"Converts argument to integer type, or type specified by TYPE keyword.";"89";"FIX.html";"30434"
"294";"FLICK Procedure";"Causes the display to flicker between two output images at a given rate.";"22";"FLICK_Procedure.html";"6347"
"295";"FLOAT";"Converts argument to single-precision floating-point.";"89";"FLOAT.html";"21018"
"296";"FLOOR";"Returns closest integer less than or equal to argument.";"55";"FLOOR.html";"12382"
"297";"FLOW3";"Draws lines representing a 3D flow/velocity field.";"11";"FLOW3.html";"4810"
"298";"FLTARR";"Returns a single-precision, floating-point vector or array.";"10";"FLTARR.html";"25292"
"299";"FLUSH";"Flushes file unit buffers.";"40";"FLUSH.html";"8291"
"300";"FOR";"Executes one or more statements repeatedly, incrementing or decrementing a variable with each repetition, until a condition is met.";"83";"FOR.html";"79803"
"301";"FOREACH";"Executes one or more statements for each element of a variable (which can be an array, list, or hash table). Within the FOREACH loop, the element's value and (optionally) the key or index to which the element corresponds are available.";"83";"FOREACH.html";"19187"
"302";"FORMAT_AXIS_VALUES";"Formats numbers as strings for use as axis values.";"22";"FORMAT_AXIS_VALUES.html";"4187"
"303";"FORWARD_FUNCTION";"Causes argument(s) to be interpreted as functions rather than variables (versions of IDL prior to 5.0 used parentheses to declare arrays).";"76";"FORWARD_FUNCTION.html";"7239"
"304";"FREE_LUN";"Frees previously-reserved file units.";"40";"FREE_LUN.html";"11496"
"305";"FSTAT";"Returns information about a specified file unit.";"35";"FSTAT.html";"7707"
"306";"FULSTR";"Restores a sparse matrix to full storage mode.";"60";"FULSTR.html";"3439"
"307";"FUNCT";"Evaluates the sum of a Gaussian and a 2nd-order polynomial and optionally returns the value of its partial derivatives.";"47";"FUNCT.html";"4721"
"308";"FUNCTION";"Defines a function.";"76";"FUNCTION.html";"7729"
"309";"FV_TEST";"Performs the F-variance test.";"51";"FV_TEST.html";"4154"
"310";"FX_ROOT";"Computes real and complex roots of a univariate nonlinear function using an optimal Muller's method.";"57";"FX_ROOT.html";"6443"
"311";"FZ_ROOTS";"Finds the roots of a complex polynomial using Laguerre's method.";"57";"FZ_ROOTS.html";"6749"
"312";"F_CVF";"Computes the cutoff value in an F distribution.";"59";"F_CVF.html";"3788"
"313";"F_PDF";"Computes the F distribution function.";"59";"F_PDF.html";"4155"
"314";"F Routines";;"1";"F_list.html";"3520"
"315";"3D Visualization";;"1";"3D_Visualization.html";"12681"
"316";"Array Creation";;"1";"Array_Creation.html";"13316"
"317";"Array Manipulation";;"1";"Array_Manipulation.html";"13003"
"318";"Color Table Manipulation";;"18";"Color_Table_Manipulation.html";"10320"
"319";"Date and Time";;"1";"Date_and_Time.html";"17420"
"320";"Debugging";;"1";"Debugging.html";"10368"
"321";"Dialog Routines";;"1";"Dialog_Routines.html";"5280"
"322";"Direct Graphics";;"1";"Direct_Graphics.html";"7641"
"323";"Error Handling";;"1";"Error_Handling.html";"386"
"324";"Executive Commands";;"1";"Executive_Commands.html";"5872"
"325";"External Linking";;"1";"External_Linking.html";"4713"
"326";"Font Manipulation";;"1";"Font_Manipulation.html";"4579"
"327";"Graphics";;"1";"Graphics.html";"10957"
"328";"Help Routines";;"1";"Help_Routines.html";"4072"
"329";"Input/Output";;"1";"Input_Output.html";"11817"
"330";"Language Catalogs";;"1";"Language_Catalogs.html";"4042"
"331";"Object Class Library";;"1";"Object_Class_Library.html";"6454"
"332";"Operating System Access";;"1";"Operating_System_Access.html";"4701"
"334";"Programming and IDL Control";;"1";"Programming_and_IDL_Cont.html";"5445"
"335";"Query Routines";;"1";"Query_Routines.html";"4945"
"336";"Saving/Restoring a Session";;"1";"Saving_Restoring_a_Sessi.html";"6184"
"337";"Scope Functions";;"1";"Scope_Functions.html";"3820"
"338";"Statements";;"1";"Statements.html";"4510"
"339";"String Processing";;"1";"String_Processing.html";"7378"
"340";"Type Conversion";;"1";"Type_Conversion.html";"4809"
"342";"Widget Routines";;"1";"Widget_Routines.html";"7359"
"343";"Widget Routines, Compound";;"1";"Widget_Routines__Compoun.html";"8152"
"344";"Window Routines";;"1";"Window_Routines.html";"4048"
"345";"Animation";;"1";"animation_func_list.html";"6029"
"346";"List of IDL Routines by Topic";;"1";"funclisting.html";"6438"
"347";"iTools";;"1";"iTools.html";"6122"
"348";"Image Processing";;"1";"image_processing_list.html";"8858"
"349";"Mapping";;"1";"mapping_funct_list.html";"6528"
"350";"Mathematics";;"1";"mathematics_funt_list.html";"12091"
"15507";"What's New in IDL 8.4.1";;"135";"Whats_New_8_4_1.html";"31591"
"352";"Signal Processing";;"1";"signalprocessing_func_li.html";"9757"
"353";"Structures";;"1";"structures_func_list.html";"4402"
"354";"GAMMA";"Returns the gamma function of X.";"61";"GAMMA.html";"7429"
"355";"GAMMA_CT";"Applies gamma correction to a color table.";"18";"GAMMA_CT.html";"4962"
"356";"GAUSS2DFIT";"Fits a 2D elliptical Gaussian equation to rectilinearly gridded data.";"47";"GAUSS2DFIT.html";"13765"
"357";"GAUSSFIT";"Fits the sum of a Gaussian and a quadratic.";"47";"GAUSSFIT.html";"28742"
"358";"GAUSSIAN_FUNCTION";"Creates a Gaussian kernel used in convolution.";"8";"GAUSSIAN_FUNCTION.html";"11337"
"359";"GAUSSINT";"Returns integral of Gaussian probability function.";"59";"GAUSSINT.html";"4689"
"360";"GAUSS_CVF";"Computes cutoff value in Gaussian distribution.";"59";"GAUSS_CVF.html";"4514"
"361";"GAUSS_PDF";"Computes Gaussian distribution function.";"59";"GAUSS_PDF.html";"8059"
"362";"GAUSS_SMOOTH";"Smoothes data using a Gaussian kernel. Also known as a Gaussian blur, it is typically used to reduce noise and detail in an image.";"8";"GAUSS_SMOOTH.html";"14618"
"363";"GETENV";"Returns the value of an environment variable.";"74";"GETENV.html";"8749"
"364";"GETWINDOWS";"Retrieves a specific graphic window or all graphics windows.";"27";"GETWINDOWS.html";"5848"
"365";"GET_DRIVE_LIST";"Returns string array of the names of valid drives/volumes for the file system.";"74";"GET_DRIVE_LIST.html";"3371"
"366";"GET_DXF_OBJECTS";"Returns an IDLgrModel containing graphics from a given DXF file.";"39";"GET_DXF_OBJECTS.html";"3072"
"367";"GET_KBRD";"Gets one input IDL character.";"40";"GET_KBRD.html";"7143"
"368";"GET_LOGIN_INFO";"Returns the name of the computer running the IDL process, as well as the user's login name.";"76";"GET_LOGIN_INFO.html";"3679"
"369";"GET_LUN";"Reserves a logical unit number (file unit).";"40";"GET_LUN.html";"12404"
"370";"GET_SCREEN_SIZE";"Returns dimensions of the screen.";"74";"GET_SCREEN_SIZE.html";"6429"
"371";"GOTO";"Transfers program control to point specified by label.";"83";"GOTO.html";"17424"
"372";"GRIB Routines";"Read and write GRIdded Binary (GRIB) 1 and GRIB 2 files.";"104";"GRIB_Routines.html";"5106"
"373";"GRIB_CLONE";"Clones an existing handle using the context of the original handle.";"104";"GRIB_CLONE.html";"2491"
"374";"GRIB_CLOSE";"Closes a GRIB file.";"104";"GRIB_CLOSE.html";"2436"
"375";"GRIB_COUNT";"Returns the number of messages in the file.";"104";"GRIB_COUNT.html";"2608"
"376";"GRIB_FIND_NEAREST";"Finds the four nearest points of a latitude/longitude point.";"104";"GRIB_FIND_NEAREST.html";"3319"
"377";"GRIB_GET";"Returns a value from a key/value pair.";"104";"GRIB_GET.html";"3252"
"378";"GRIB_GET_API_VERSION";"Returns the current GRIB API version number.";"104";"GRIB_GET_API_VERSION.html";"2366"
"379";"GRIB_GET_ARRAY";"Gets a value array from a key.";"104";"GRIB_GET_ARRAY.html";"2681"
"380";"GRIB_GET_DOUBLE_ELEMENTS";"Gets (as a DOUBLE array) the elements of the key whose indexes are listed in the input array index.";"104";"GRIB_GET_DOUBLE_ELEMENTS.html";"2547"
"381";"GRIB_GET_MESSAGE_SIZE";"Returns the size of the coded message in bytes.";"104";"GRIB_GET_MESSAGE_SIZE.html";"2259"
"382";"GRIB_GET_NATIVE_TYPE";"Retrieves the native type of a key.";"104";"GRIB_GET_NATIVE_TYPE.html";"2237"
"383";"GRIB_GET_SIZE";"Returns the number of coded values from a key.";"104";"GRIB_GET_SIZE.html";"2480"
"384";"GRIB_GET_VALUES";"Gets an array of values.";"104";"GRIB_GET_VALUES.html";"4081"
"385";"GRIB_GRIBEX_MODE";"Turns the GRIBEX compatibility mode on or off.";"104";"GRIB_GRIBEX_MODE.html";"2538"
"386";"GRIB_GTS_HEADER";"Turns GTS headers on or off.";"104";"GRIB_GTS_HEADER.html";"2209"
"387";"GRIB_INDEX_GET";"Returns the distinct key values contained in the index.";"104";"GRIB_INDEX_GET.html";"2393"
"388";"GRIB_INDEX_GET_SIZE";"Returns the number of distinct values of the Key contained in Gindex.";"104";"GRIB_INDEX_GET_SIZE.html";"2336"
"389";"GRIB_INDEX_NEW_FROM_FILE";"Creates a new index from a file.";"104";"GRIB_INDEX_NEW_FROM_FILE.html";"2612"
"390";"GRIB_INDEX_READ";"Loads an index from a file.";"104";"GRIB_INDEX_READ.html";"2538"
"391";"GRIB_INDEX_RELEASE";"Deletes the GRIB index and releases the memory.";"104";"GRIB_INDEX_RELEASE.html";"2336"
"392";"GRIB_INDEX_SELECT";"Selects the message subset where Key equals Value.";"104";"GRIB_INDEX_SELECT.html";"2315"
"393";"GRIB_INDEX_WRITE";"Writes an index to a file for later use.";"104";"GRIB_INDEX_WRITE.html";"2240"
"394";"GRIB_IS_MISSING";"Checks if a key value is missing.";"104";"GRIB_IS_MISSING.html";"2040"
"395";"GRIB_ITERATOR_DELETE";"Deletes the iterator handle and frees the memory.";"104";"GRIB_ITERATOR_DELETE.html";"2215"
"396";"GRIB_ITERATOR_NEW";"Creates a new iterator from a handle, using current geometry and values.";"104";"GRIB_ITERATOR_NEW.html";"2300"
"397";"GRIB_ITERATOR_NEXT";"Gets the next value from an iterator.";"104";"GRIB_ITERATOR_NEXT.html";"2185"
"398";"GRIB_KEYS_ITERATOR_DELETE";"Deletes the iterator.";"104";"GRIB_KEYS_ITERATOR_DELETE.html";"2126"
"399";"GRIB_KEYS_ITERATOR_GET_NAME";"Gets the key name from the iterator.";"104";"GRIB_KEYS_ITERATOR_GET_NAME.html";"2251"
"400";"GRIB_KEYS_ITERATOR_NEW";"Creates a new iterator from a valid and initialized handle.";"104";"GRIB_KEYS_ITERATOR_NEW.html";"2159"
"401";"GRIB_KEYS_ITERATOR_NEXT";"Steps to the next iterator.";"104";"GRIB_KEYS_ITERATOR_NEXT.html";"2225"
"402";"GRIB_KEYS_ITERATOR_REWIND";"Rewinds a key iterator.";"104";"GRIB_KEYS_ITERATOR_REWIND.html";"2266"
"403";"GRIB_MULTI_APPEND";"Appends a single-field GRIB message to a multi-field GRIB message.";"104";"GRIB_MULTI_APPEND.html";"1931"
"404";"GRIB_MULTI_NEW";"Creates a new multi field handle.";"104";"GRIB_MULTI_NEW.html";"2384"
"405";"GRIB_MULTI_RELEASE";"Deletes the multi field handle and releases the memory.";"104";"GRIB_MULTI_RELEASE.html";"2316"
"406";"GRIB_MULTI_SUPPORT";"Turns support for multiple fields in a single message on or off.";"104";"GRIB_MULTI_SUPPORT.html";"2185"
"407";"GRIB_MULTI_WRITE";"Writes a multi-field message to a file.";"104";"GRIB_MULTI_WRITE.html";"2260"
"408";"GRIB_NEW_FROM_FILE";"Returns a GRIB handle from a file ID.";"104";"GRIB_NEW_FROM_FILE.html";"3567"
"409";"GRIB_NEW_FROM_INDEX";"Creates a new handle from an index after selecting the key values.";"104";"GRIB_NEW_FROM_INDEX.html";"2463"
"410";"GRIB_NEW_FROM_SAMPLES";"Creates a new GRIB handle from a sample.";"104";"GRIB_NEW_FROM_SAMPLES.html";"2293"
"411";"GRIB_OPEN";"Opens a GRIB file.";"104";"GRIB_OPEN.html";"3868"
"412";"GRIB_RELEASE";"Deletes the file handle and releases the file memory.";"104";"GRIB_RELEASE.html";"2745"
"413";"GRIB_SET";"Sets the value of a scalar key in a GRIB message.";"104";"GRIB_SET.html";"2834"
"414";"GRIB_SET_ARRAY";"Sets the value of a scalar key in a GRIB message.";"104";"GRIB_SET_ARRAY.html";"2230"
"415";"GRIB_SET_MISSING";"Sets the value of a key as ""missing"".";"104";"GRIB_SET_MISSING.html";"2089"
"416";"GRIB_SET_VALUES";"Sets the contents of the values key.";"104";"GRIB_SET_VALUES.html";"2219"
"417";"GRIB_WRITE_MESSAGE";"Writes a message to a file.";"104";"GRIB_WRITE_MESSAGE.html";"2308"
"418";"GRID3";"Creates a regularly-gridded 3D dataset from a set of scattered 3D nodes.";"50";"GRID3.html";"13118"
"419";"GRIDDATA";"Interpolates scattered data values and locations sampled on a plane or a sphere to a regular grid.";"50";"GRIDDATA.html";"22928"
"420";"GRID_INPUT";"Preprocesses and sorts two-dimensional scattered data points, and removes duplicate values.";"50";"GRID_INPUT.html";"6524"
"421";"GRID_TPS";"Uses thin plate splines to interpolate a set of values over a regular 2D grid, from irregularly sampled data values.";"47";"GRID_TPS.html";"5471"
"422";"GS_ITER";"Solves linear system using Gauss-Seidel iteration.";"53";"GS_ITER.html";"3476"
"423";"G Routines";;"1";"G_list.html";"2899"
"424";"HANNING";"Creates Hanning and Hamming windows.";"8";"HANNING.html";"9526"
"425";"HASH";"Creates a new hash variable.";"76";"HASH.html";"16452"
"426";"HDF Overview";;"1";"HDF_Overview.html";"6681"
"427";"HDF_AN_ANNLEN";"Returns the number of characters contained in the HDF AN annotation specified by the annotation identifier Annotation_id.";"103";"HDF_AN_ANNLEN.html";"2211"
"428";"HDF_AN_ANNLIST";"Obtains a list of identifiers of the annotations specified by the parameter Annotation_type and attached  to the object identified by Object_tag, and Object_ref.";"103";"HDF_AN_ANNLIST.html";"2118"
"429";"HDF_AN_ATYPE2TAG";"Returns the HDF tag that corresponds to the annotation type specified by the parameter Annotation_type.";"103";"HDF_AN_ATYPE2TAG.html";"2123"
"430";"HDF_AN_CREATE";"Creates an HDF AN data annotation of type Annotation_type specified by Object_tag and Object_ref.";"103";"HDF_AN_CREATE.html";"2216"
"431";"HDF_AN_CREATEF";"Creates an HDF AN file annotation of the type specified by the parameter Annotation_type.";"103";"HDF_AN_CREATEF.html";"2388"
"432";"HDF_AN_END";"Terminates access to the HDF AN interface identified by Annotation_id, which is previously initialized by a call to HDF_AN_START.";"103";"HDF_AN_END.html";"2128"
"433";"HDF_AN_ENDACCESS";"Terminates access to the annotation identified by the parameter Annotation_id.";"103";"HDF_AN_ENDACCESS.html";"2004"
"434";"HDF_AN_FILEINFO";"Retrieves the total number of the four kinds of annotations and stores them in the appropriate parameters";"103";"HDF_AN_FILEINFO.html";"2326"
